id,name,type,latitude,longitude,address,phone,operator,emergency,source
7252333327,Virugambakkam PHC,centre,13.051891,80.1968567,,,,no,OSM
7252333328,Sembium PHC,centre,13.11399,80.235509,,,,no,OSM
7252333329,Nallankuppam UPHC,centre,13.04065,80.21578,,,,no,OSM
7252333330,Shifa Hospital And Reasearch Centre,hospital,13.061988,80.2745135,,,,no,OSM
7252333333,Siva Sakthi Nursing Home,clinic,13.0605437,80.2217663,,,,no,OSM
7252333334,S.M.Nagar PHC,centre,13.0482814,80.2353519,,,,no,OSM
7252333337,Govt. Stanley Hospital,hospital,13.10618,80.286804,,,,no,OSM
7252333338,Urban Primary Health Center,centre,13.1231681,80.2529369,,,,no,OSM
7252333339,Zambazar PHC,centre,13.0551882,80.2603077,,,,no,OSM
7252333340,Nagammaiar Nagar North PHC,centre,13.1008845,80.2383559,,,,no,OSM
7252333341,Subam Specialities Hospitals,hospital,13.0469783,80.1895003,,,,no,OSM
7252333342,Pudupet PHC,centre,13.0711841,80.2679271,,,,no,OSM
7252333343,Kts Nursing Home,clinic,13.12222,80.223972,,,,no,OSM
7252333344,UPHC Vadapalani West,centre,13.05381,80.20915,,,,no,OSM
7252333345,Choolai UPHC,centre,13.091086,80.2656825,,,,no,OSM
7252333347,Govt Peripheral Hospital Periyar Nagar,hospital,13.1153048,80.2233851,,,,no,OSM
7252333348,Perumalpet PHC,centre,13.0887868,80.2566885,,,,no,OSM
7252333349,Be Well Hospital,hospital,13.0431134,80.2453103,,,,no,OSM
7252333352,Hera Hospital,hospital,13.0508643,80.1922458,,,,no,OSM
7252333353,SBS Hospital Nursing Home,clinic,13.05943,80.194729,,,,no,OSM
7252333354,Government Unani Hospital,hospital,13.1129012,80.2957982,,,,no,OSM
7252333356,Meenakshi Hospital & Childrens Hospital,hospital,13.0586646,80.2428501,,,,no,OSM
7252333358,"PHC, Shenoy Nagar",centre,13.0776301,80.2259431,,,,no,OSM
7252333360,Subam Clinic,clinic,13.05774,80.273916,,,,no,OSM
7252333362,"PHC, Kolathur",centre,13.1190934,80.2066309,,,,no,OSM
7252333365,Sanjeevirayanpet UHP,centre,13.1186161,80.2873816,,,,no,OSM
7252333370,Periyar Thidal PHC,centre,13.0859683,80.2633216,,,,no,OSM
7252333371,Hiba Hospital,hospital,13.0616195,80.275793,,,,no,OSM
7252333372,A.R.A Hospital For Women,hospital,13.0508818,80.2735131,,,,no,OSM
7252333375,Priyas Medical Centre,hospital,13.0594024,80.1954415,,,,no,OSM
7252333376,"PHC, Kondithope",centre,13.1043408,80.2743222,,,,no,OSM
7252333377,Villiwakkam PHC,centre,13.0999769,80.2011892,,,,no,OSM
7252333378,Dr. Rai Memorial Medical Centre,hospital,13.044837,80.2475507,,,,no,OSM
7252333380,Medway Hospitals,hospital,13.0535971,80.2275376,,,,no,OSM
7252333381,Seven Wells Hospital,hospital,13.0993782,80.2825418,,,,no,OSM
7252333383,Government Hospital,hospital,13.068807,80.2672078,,,,no,OSM
7252333384,Ranga Nursing Home,clinic,13.1192346,80.2857643,,,,no,OSM
7252333388,Standard Hospital,hospital,13.0524675,80.1898468,,,,no,OSM
7252333389,Chennai Corporation Hospital,hospital,13.1142928,80.2844517,,,,no,OSM
7252333390,Guru Raghavendra Hospital,hospital,13.0410091,80.1964532,,,,no,OSM
7252333391,RIDA Physiotherapy Clinic,clinic,13.0621485,80.2745047,,,,no,OSM
7252333393,Urban Primary Health Centre,centre,13.0855035,80.2396927,,,,no,OSM
7252333394,Seethapathy clinic & Hospital,hospital,13.0487028,80.2645448,,,,no,OSM
7252333396,Kvt Health Speciality Hospital,hospital,13.1267531,80.2489796,,,,no,OSM
7252333397,Sakthi Hospital &Reasearch Centre Helath Care Organization,hospital,13.0572714,80.2757357,,,,no,OSM
7252333398,Women And Children Foundation Hospitals T-Nagar,hospital,13.0480821,80.2329957,,,,no,OSM
7252333402,Annai multispeciality hospital,hospital,13.0538856,80.1927125,,,,no,OSM
7252333403,Firm Hospital,hospital,13.0916464,80.2139939,,,,no,OSM
7252333406,The Best Hospital Private Ltd,hospital,13.0535089,80.2195494,,,,no,OSM
7252333407,Chennai Corporation Hospital,hospital,13.0887,80.256712,,,,no,OSM
7252333408,M.M.D.A. Colony UPHC,centre,13.0665829,80.2136697,,,,no,OSM
7252333409,Triplicane Government Hospital,hospital,13.060986,80.2747981,,,,no,OSM
7252333411,Urban Public Health Center,centre,13.0511322,80.2190929,,,,no,OSM
7252333413,Hemakamal Nursing Home,clinic,13.1069544,80.2796126,,,,no,OSM
7252333414,Mirsh Aibpet PHC,centre,13.05073,80.2722891,,,,no,OSM
7252333415,Vyasarpadi North PHC,centre,13.1245741,80.2625243,,,,no,OSM
7252333416,Government Hospital For Ladies And Children,hospital,13.0590564,80.1928218,,,,no,OSM
7254940229,Dr. Premkumar's Orthopedic Clinic,clinic,13.0566709,80.2350491,,,,no,OSM
7255706468,SIMS Hospital,hospital,13.0561828,80.2478331,,,,no,OSM
7255751980,Human Health,laboratory,13.0538477,80.2494072,,,,no,OSM
7257289029,Semmancheri PHC,centre,12.8751861,80.2106332,,,,no,OSM
7257289075,Primary Health Centre,centre,12.9142715,80.1918308,,,,no,OSM
7257289123,Suraj Hospital,hospital,12.9107782,80.1967559,,,,no,OSM
7257421528,"Urban Primary Health Center, Mugalivakkam",hospital,13.0209496,80.1670655,"Vembadi Vinayakar Koil Rd, Dhanam Nagar",,Government of Tamil Nadu,no,OSM
7257421531,Shree Chakra Maternity Clinic and Nursing Home,clinic,13.0348047,80.2246285,,,,no,OSM
7257421536,Kavitha Clinic,clinic,13.0340836,80.2419057,,,,no,OSM
7257421538,"Palavanthangal, UPHC",centre,12.9881799,80.1894953,,,,no,OSM
7257421540,Sunrays Laproscopic Centre,hospital,13.0319129,80.2099892,,,,no,OSM
7257421541,Hirsh Nursing Home,clinic,13.0298958,80.1911357,,,,no,OSM
7257421543,Acharya Clinic,clinic,12.9854281,80.192207,,,,no,OSM
7257421548,Okkiyamthuraipakkam PHC,centre,12.9485752,80.2410198,,,,no,OSM
7257421551,Kotturpuram UPHC,centre,13.0230199,80.2401457,,,,no,OSM
7257421555,Arun Hospital,hospital,12.9408644,80.1828683,,,,no,OSM
7257421557,Motherhood Hospital,hospital,13.0312006,80.2511993,,,,no,OSM
7257421559,"Government Hospital, Adyar",hospital,12.9979497,80.2562121,,,,no,OSM
7257421565,"UPHC, Nanganallur",centre,12.97456,80.18147,,,,no,OSM
7257421569,Gunasekaran Hospitals Pvt.Ltd,hospital,13.0374624,80.2389389,,,,no,OSM
7257421571,Saidapet West PHC,centre,13.0204311,80.2240903,,,,no,OSM
7257421572,Moovarasampet Primary Health Center (PHC),centre,12.9694033,80.1851002,Kulakkarai Street,,Government of Tamil Nadu,no,OSM
7257421581,VHS PHC,centre,13.00279,80.24698,,,,no,OSM
7257421583,Kumaran Specialities Hospital,hospital,13.03968,80.21204,,,,no,OSM
7257421584,Thiruvanmiyur PHC,centre,12.98032,80.256452,,,,no,OSM
7257421585,Saidapet PHC,centre,13.0283419,80.2162268,,,,no,OSM
7257421586,Arokiya hospital,hospital,13.0374234,80.190944,,,,no,OSM
7257421591,"PHC, Beemannanpet",centre,13.0353537,80.250612,Thiruvalluvar Salai,,,no,OSM
7257421592,UCHC Perungudi,centre,12.96558,80.2425099,,,,no,OSM
7257421593,Genesis Womens Hospital,hospital,13.034922,80.2465468,,,,no,OSM
7257421595,"PHC, Arambakkam",centre,12.9895104,80.2087752,,,,no,OSM
7257421596,Radhatri Nethralaya,hospital,13.0342203,80.2398192,,,,no,OSM
7257421599,"Adambakkam, UPHC",centre,12.9888801,80.2063149,,,,no,OSM
7257421601,Kavery Hospital,hospital,13.038362,80.2572398,,,,no,OSM
7257421602,Kanamapet Government Hospital,hospital,13.0298989,80.2261208,,,,no,OSM
7257421603,Sri Sai Krs Hospital,hospital,13.037967,80.2162727,,,,no,OSM
7257421613,Government Hospital Alandur,hospital,13.0048164,80.2025432,,,,no,OSM
7257421614,Velachery PHC,centre,12.9863165,80.2299051,,,,no,OSM
7257421615,Janani Hospital,hospital,13.0313233,80.1909256,,,,no,OSM
7257421618,Kumaran Nagar UPHC,centre,13.03102,80.224117,,,,no,OSM
7257421619,T.K.R. Hospital,hospital,12.9342227,80.1807557,,,,no,OSM
7257421620,Ram Skin Clinic,clinic,12.9771173,80.2040772,,,,no,OSM
7257545868,Sri Sumathi Vishal Jain Dialysis Centre,dialysis,13.0550736,80.232573,,,,no,OSM
7261129235,Kalyanaraman Consulting Room,doctor,13.084566,80.2335309,,,,no,OSM
7261553318,Padma Chandrasekharan Clinic,doctors,13.0585997,80.2422913,,,Dr. S. Chandrasekharan,no,OSM
7263990020,Pulp Dental Hospital,dentist,13.054776,80.2499299,,,,no,OSM
7312136856,Scans World,laboratory,13.0570676,80.2436601,,"044 4000 0008, 9791007777",,no,OSM
7320948885,Unnamed,hospital,13.0753606,80.21879,,,,no,OSM
7652449745,Apollo Pharmacy,pharmacy,12.964259,80.1981286,"Sabari Salai, Madipakkam",,,no,OSM
7658575241,Annai Pharmacy,pharmacy,12.967751,80.2375289,,,,no,OSM
7677310685,Unnamed,dentist,13.1057366,80.2076677,South Mada St,9688867716,,no,OSM
7822259982,Radha Nantha Homeo Clinic,clinic,12.9146216,80.1945162,,,,no,OSM
7822259983,Orange Physiotherapy and Pain Relief Clinic,clinic,12.9151632,80.1790739,,,,no,OSM
7822259984,Deepam Rehabilitation Centre,hospital,12.9163865,80.1789307,,,,no,OSM
7822259985,Sri Kumaran Clinic,clinic,12.9428602,80.2370143,,,,no,OSM
7822259986,HCL Health Care,hospital,12.9044723,80.216804,,,,no,OSM
7822259988,Subasree Hospital,hospital,12.916822,80.1940932,,,,no,OSM
7822259989,Jayadeva Fertility Centre and Women's Hospital,clinic,12.9347551,80.2327258,,,,no,OSM
7822259990,GV's Good Health Centre,clinic,12.9458692,80.2361968,,,,no,OSM
7822259991,Kanmani Children Clinic,clinic,12.9178805,80.1874461,,,,no,OSM
7822259992,Centre For Vision and Eye Surgery,hospital,12.8948311,80.2233057,,,,no,OSM
7822259993,Kavi Dental Clinic,dentist,12.9113075,80.1962603,,,,no,OSM
7822259995,Shri Sai Children's Hospital and Dental Clinic,hospital,12.912214,80.229384,,,,no,OSM
7822259996,Sara Skin Clinic,clinic,12.933657,80.233537,,,,no,OSM
7822259997,Anto Speciality Clinic,clinic,12.9163132,80.1902143,,,,no,OSM
7822259998,Eashwar Multispeciality Clinic,clinic,12.9338927,80.2355344,,,,no,OSM
7822259999,Homeopathic Clinic,clinic,12.9142526,80.1823512,,,,no,OSM
7822260000,Rithika Netralaya Eye Clinic,clinic,12.9131433,80.1918203,,,,no,OSM
7822260001,Sri Balaji Hospital,hospital,12.9178242,80.190331,,,,no,OSM
7822260004,S.V. Hospital,hospital,12.9069075,80.2026845,,,,no,OSM
7822260006,Tharamai Child Care Clinic,clinic,12.9020392,80.2326608,,,,no,OSM
7822260008,Apollo White Dental Clinic and Hospital,dentist,12.9150815,80.2297731,,,,no,OSM
7822260009,SV Hospital,hospital,12.9319677,80.2326252,,,,no,OSM
7822260010,Apollo Clinic,clinic,12.9337566,80.2331464,,,,no,OSM
7822260012,Dr. Nithiya Clinic,clinic,12.8994432,80.228171,,,,no,OSM
7822260016,Karthick Children's Hospital,hospital,12.9123221,80.192466,,,,no,OSM
7822260017,Arun Hospital,hospital,12.9149784,80.1948032,,,,no,OSM
7822260018,Radial Ortho Speciality Hospital,hospital,12.9131978,80.1915965,,,,no,OSM
7822260020,Rayar Clinic,clinic,12.9424446,80.2397616,,,,no,OSM
7822260021,Jayam Hospital,hospital,12.9498749,80.2381651,,,,no,OSM
7822260022,Dr. Hema's Skin and Hair Clinic,clinic,12.9164281,80.1939427,,,,no,OSM
7822260023,Vaibhav Dental Care,dentist,12.9162911,80.1747091,,,,no,OSM
7822260024,U.P. Clinic,clinic,12.9144308,80.194535,,,,no,OSM
7822260025,Maternity and Child Care Hospital,hospital,12.9164866,80.1896622,,,,no,OSM
7822260026,Green Land Heart Care Clinic,clinic,12.9162677,80.1921012,,,,no,OSM
7822260028,H.K. Clinic,clinic,12.9334179,80.2344666,,,,no,OSM
7822260032,Shri Balaji Diabetes Hospital,hospital,12.9150069,80.1929516,,,,no,OSM
7822260033,Dhanvantri Multi Speciality,hospital,12.9402236,80.2412342,,,,no,OSM
7822260035,Mr. and Mrs. Tooth Dental Hospital,dentist,12.9008257,80.2268213,,,,no,OSM
7822260038,Annai Teresa Hospital,hospital,12.9184999,80.1892056,,,,no,OSM
7822260039,Dr. Kamakshi Multi Speciality Clinic,clinic,12.9188404,80.1874984,,,,no,OSM
7822260041,Xpressions Dental Hospital,dentist,12.9171051,80.1912712,,,,no,OSM
7822260044,Swaram Hospital and Speciality Clinic,hospital,12.9011793,80.2286,,,,no,OSM
7822260045,Urban Primary Health Centre,centre,12.9124579,80.1965795,,,,no,OSM
7822260046,Angel Child Clinic,clinic,12.9330206,80.2345155,,,,no,OSM
7822260047,"Neurologist, Praveen Chander Clinic",clinic,12.9161405,80.1903834,,,,no,OSM
7822260048,Cure and Care Family Clinic,clinic,12.9136451,80.2321791,,,,no,OSM
7822260049,Danta Raksha Dental Clinic,dentist,12.9111935,80.1963279,,,,no,OSM
7822260050,Dr. S. Arul Anne Rose,doctors,12.915688,80.190125,,,,no,OSM
7822260051,C-Dot Hospital,hospital,12.9072738,80.2027359,,,,no,OSM
7822260053,Dr. Prabha Dental Clinic,dentist,12.9153217,80.1792023,,,,no,OSM
7822260054,KL Hospital,hospital,12.9006729,80.2283278,,,,no,OSM
7822260055,Mugavari Eye Hospital and Research Institute,hospital,12.9167105,80.1921463,,,,no,OSM
7822260056,Global Hospital,hospital,12.9060064,80.2072713,,,,no,OSM
7822543398,Om Sakti Clinic,clinic,12.9388007,80.1792831,,,,no,OSM
7822543401,Kumaran Dental Centre,dentist,12.9393531,80.1823041,,,,no,OSM
7822543403,Sri Vinayaga Clinic,clinic,12.9208368,80.2015489,,,,no,OSM
7822543407,Dr. Abdul Wahadood,doctors,12.9392317,80.1823305,,,,no,OSM
7822543409,Meena Clinic,clinic,12.9370245,80.1820574,,,,no,OSM
7822543411,S.M Clinic,clinic,12.9308777,80.2078664,,,,no,OSM
7822543413,Cuticle Skin Care Clinic,clinic,12.928255,80.202681,,,,no,OSM
7822543414,Mile Stone Dental Care,dentist,12.9388556,80.1758632,,,,no,OSM
7822543415,Radial Ortho Clinic,clinic,12.934049,80.203583,,,,no,OSM
7822543420,Bethany Physiotherapy Centre,clinic,12.928455,80.2026963,,,,no,OSM
7822543421,Dr. Shakuntala Venkatesh Nursing Home,clinic,12.935226,80.183132,,,,no,OSM
7822543422,Janya Child Clinic,clinic,12.9287243,80.2008099,,,,no,OSM
7822543424,Dr. Velmurugan Hospital,hospital,12.9296419,80.2029589,,,,no,OSM
7822543425,Shree's Women Speciality Clinic,clinic,12.926507,80.2017237,,,,no,OSM
7822543430,AM Hospital,hospital,12.9344546,80.1819961,,,,no,OSM
7822543431,Al-Aafiyah Clinic,clinic,12.9280018,80.2051951,,,,no,OSM
7822543435,Vinu's Smile Care Dental Clinic,dentist,12.924912,80.2045196,,,,no,OSM
7822543437,Star Dental Care and Implant Centre,dentist,12.9351033,80.1824847,,,,no,OSM
7822543438,Inbam Hospital,hospital,12.9339688,80.2041509,,,,no,OSM
7822543440,Kiruba Clinic,clinic,12.928347,80.202855,,,,no,OSM
7822543442,Mangalaa Dental Clinic,dentist,12.9382376,80.2090817,,,,no,OSM
7822543444,Hindusthan Hospital,hospital,12.9393514,80.1806898,,,,no,OSM
7822543445,Sneham Clinic,clinic,12.935996,80.204033,,,,no,OSM
7822543446,Mother's Clinic,clinic,12.9349376,80.1825784,,,,no,OSM
7822543452,RKP Hospital,hospital,12.9379829,80.1799993,,,,no,OSM
7822543455,Muthu Multi Speciality Hospital and Pharmacy,hospital,12.928263,80.200805,,,,no,OSM
7822543456,Dr. Kumarakrishnan,doctors,12.9267386,80.2017852,,,,no,OSM
7822543458,Dr. Bharati Eye Clinic,clinic,12.9347158,80.1825728,,,,no,OSM
7822543462,Rekha Multi Speciality and Dental,dentist,12.9370118,80.1751576,,,,no,OSM
7822543471,Raj Joty Eye Hospital,hospital,12.935221,80.181802,,,,no,OSM
7822543472,Ramya Dental Clinic,dentist,12.938565,80.2074694,,,,no,OSM
7822543478,Hariharan Clinic,clinic,12.9384139,80.1753876,,,,no,OSM
7822543494,Delicare Clinic,clinic,12.9384098,80.2053961,,,,no,OSM
7822543496,Dr. R. Karu Shanmuga Karthik's Bone Joint and Spine Clinic,clinic,12.9393529,80.1831056,,,,no,OSM
7822543501,V Cure Hospital,hospital,12.9280452,80.199546,,,,no,OSM
7822543505,V.S. Hospital,hospital,12.933726,80.1811973,,,,no,OSM
7822543509,Sathish Clinic,clinic,12.934834,80.213342,,,,no,OSM
7823212559,Shakthi Hospital,hospital,12.9753651,80.2543198,,,,no,OSM
7823212560,Best Laser Dental Clinic,dentist,13.0214884,80.166537,,,,no,OSM
7823212563,Sara Dental Care,dentist,12.9762353,80.2595769,,,,no,OSM
7823212565,Dani Physio Clinic,clinic,12.9728845,80.2604704,,,,no,OSM
7823212568,Padmavathi Dental Care,dentist,13.0243553,80.1714555,,,,no,OSM
7823212570,Hale and Healthy Hospitals,hospital,12.9757686,80.2590077,,,,no,OSM
7823212571,Noble Super Speciality Clinic,clinic,12.9752589,80.2594925,,,,no,OSM
7823212572,Turiya Care,clinic,12.9753853,80.2555078,,,,no,OSM
7823212573,Rathna Hospital,hospital,13.0087475,80.1937172,,,,no,OSM
7823212576,S.S. Hospital,hospital,13.0036449,80.2030844,,,,no,OSM
7823212579,Dhanraj Hospital,hospital,13.0017797,80.2033269,,,,no,OSM
7823212581,Nalam Hospital,hospital,13.0164671,80.1772853,,,,no,OSM
7823212588,Healthwise Clinic,clinic,13.0154658,80.1838246,,,,no,OSM
7823212591,Indhu Siddha Ayurveda Clinic,clinic,13.0358366,80.1346656,,,,no,OSM
7823212598,Dr. Aleem's Homoeo Clinic,clinic,12.9653707,80.2591196,,,,no,OSM
7823212607,Promed Hospital,hospital,12.9751423,80.2582571,,,,no,OSM
7823212610,Happy Clinic Hospital,hospital,12.9693629,80.2566138,,,,no,OSM
7823212613,Smiles Nature Cure,clinic,12.9726702,80.2595079,,,,no,OSM
7823212623,Jaya Sri Hospital,hospital,13.0027883,80.207025,,,,no,OSM
7823212624,Kedar Hospital,hospital,13.0441663,80.1364773,,,,no,OSM
7823212626,Zircon Dental Care,dentist,12.9734658,80.255325,,,,no,OSM
7823212631,Kaanthi Makapperu Hospital,hospital,13.003406,80.2063632,,,,no,OSM
7823212633,Medforte Health Care,hospital,12.9700475,80.1499015,,,,no,OSM
7823212640,Contonment Board General Hospital,hospital,12.97059,80.148318,,,,no,OSM
7823415015,Sri Sai Clinic,clinic,12.9829583,80.2539494,,,,no,OSM
7823415016,Shri Gurukrupa Clinic,clinic,12.9962691,80.2638132,,,,no,OSM
7823415017,Dr. Vasantha's Eye Clinic,clinic,13.0221852,80.259708,,,,no,OSM
7823415018,Synapse Pain and Spine Clinic,clinic,12.9956385,80.2660055,,,,no,OSM
7823415019,Dr. S. Nambi,doctors,13.0380247,80.2637952,,,,no,OSM
7823415020,Corporation Hospital,hospital,12.9915347,80.2615046,,,,no,OSM
7823415021,Relief Dental Hospitals,hospital,12.978253,80.258947,,,,no,OSM
7823415022,RR Clinic,clinic,12.9960029,80.2630762,,,,no,OSM
7823415023,Dr. Baranee's Sukra Diabetes Care,clinic,12.9954269,80.2682429,,,,no,OSM
7823415024,Coast Dental Clinic,dentist,12.9846827,80.2553427,,,,no,OSM
7823415025,Best Siddha Clinic,clinic,12.9866722,80.2622141,,,,no,OSM
7823415026,Sri Sarada Ayurveda Clinic,clinic,13.0297211,80.2606156,,,,no,OSM
7823415027,Dr. Parvin,doctors,12.9978756,80.2578474,,,,no,OSM
7823415028,C.M. Dental Clinic,dentist,12.996018,80.2616466,,,,no,OSM
7823415029,Dr. Vasantha Clinic,clinic,13.0292453,80.2602795,,,,no,OSM
7823415030,Drabaranam Pulmonology Clinic,clinic,12.9863661,80.2601508,,,,no,OSM
7823415031,Jeeva ENT Clinic,clinic,12.9796957,80.2595179,,,,no,OSM
7823415032,Dr. Vasanthi Clinic,clinic,13.0544077,80.2779849,,,,no,OSM
7823415033,Accu Hospital,hospital,13.041251,80.267354,,,,no,OSM
7823415034,Nathan Dental Clinic,dentist,12.9957433,80.2651165,,,,no,OSM
7823415035,Leela Eye Clinic,clinic,12.985598,80.2585613,,,,no,OSM
7823415036,The Homeo Clinic,clinic,12.9963121,80.2637162,,,,no,OSM
7823415037,Kalyani Hospital,hospital,13.0512111,80.273209,,,,no,OSM
7823415038,Dr. N. Sekar,clinic,13.0375294,80.2658475,,,,no,OSM
7823415039,Ashwath Health Care,clinic,13.0397241,80.2685888,,,,no,OSM
7823415040,Little Smiles Dental Clinic,dentist,12.9851111,80.2621275,,,,no,OSM
7823415041,Dr. Suseela,doctors,12.9947909,80.2617929,,,,no,OSM
7823415042,Jeyam Gastro Clinc,clinic,12.9962821,80.2641614,,,,no,OSM
7823415043,Rekha Multispeciality Clinic,clinic,12.9940564,80.2694554,,,,no,OSM
7823415044,The Chennai Speciality Clinic,clinic,12.9949549,80.2629482,,,,no,OSM
7823415045,The Madras Pain Clinic,clinic,12.9790513,80.2584981,,,,no,OSM
7823415046,Sai Clinic,clinic,13.042349,80.2664963,,,,no,OSM
7823415047,Akshaya Poly Clinic,clinic,12.9964001,80.2626006,,,,no,OSM
7823415048,Triveni Hospital,hospital,13.0385371,80.2581929,,,,no,OSM
7823415049,SMK Hospital,hospital,12.986383,80.260187,,,,no,OSM
7823415050,Dr. Prema Womens Clinic,clinic,12.9969555,80.2582848,,,,no,OSM
7823415052,K.S. Subramanian Child Specialist,clinic,12.9978588,80.2585578,,,,no,OSM
7823415053,Dr. Kavitha Iyer's Orthodontics & Dental Centre,clinic,12.9832651,80.2559655,,,,no,OSM
7823415054,Dr. Vindhiya,doctors,13.0013115,80.2572335,,,,no,OSM
7823415055,B.K. Clinic,clinic,13.0532206,80.2726053,,,,no,OSM
7823415056,Uma Sankaran Siddha Hospital,hospital,12.9916719,80.2624479,,,,no,OSM
7823415057,Sai Neuro Clinic,clinic,13.0318707,80.2595716,,,,no,OSM
7823415058,Vethathiri Maharishi Siddha Clinic,clinic,12.9815891,80.2643211,,,,no,OSM
7823415059,Vasantha Hospital,hospital,13.0490602,80.2747953,,,,no,OSM
7823415060,Elixir Multi Speciality Centre,clinic,13.034819,80.2580026,,,,no,OSM
7823415061,Orthomed Hospital,hospital,13.0454703,80.2668731,,,,no,OSM
7823415063,Akshi Vision Therapy,clinic,12.994316,80.2661832,,,,no,OSM
7823415064,Remedy Clinic,clinic,12.9767853,80.2587762,,,,no,OSM
7823415065,Mint Hospitals,hospital,13.0013494,80.258796,,,,no,OSM
7823415067,Sri Sai Homoeo Clinic,clinic,12.982038,80.261741,,,,no,OSM
7823415068,Sri Sai Speciality Clinic,clinic,13.0373228,80.2612955,,,,no,OSM
7823415069,R.R. Dental,dentist,12.9867215,80.25497,,,,no,OSM
7823415070,Dr. Suryakumari,doctors,12.9774564,80.2589969,,,,no,OSM
7823415071,Nanthini Speciality Clinic,clinic,12.9964116,80.2642007,,,,no,OSM
7823415072,Appasamy Pillai Bone Setting Clinic,clinic,12.9827116,80.2543207,,,,no,OSM
7823415073,Tharu Clinic,clinic,12.9812766,80.2638733,,,,no,OSM
7823415074,Sujetha Clinic,clinic,12.993602,80.2619646,,,,no,OSM
7823415075,Dr. M G Rajamanickam,doctors,13.0386219,80.261844,,,,no,OSM
7823415076,Dr. K.Chandra ENT Clinic,clinic,12.9802929,80.2594242,,,,no,OSM
7823415077,Dr. Niraj Joshi,doctors,13.037733,80.261316,,,,no,OSM
7823415078,Dr. Ubal Dhus,doctors,12.996308,80.263583,,,,no,OSM
7823415079,Sri Saradha Eye Clinic,clinic,12.9854883,80.2590444,,,,no,OSM
7823415080,Dr. G. Venkatakrishnan,doctors,13.039965,80.267691,,,,no,OSM
7823415082,Sankara Dental Clinic,dentist,12.9790152,80.2566246,,,,no,OSM
7823415083,Saanvi Fertility Centre Urology and Stone Centre,hospital,13.0436591,80.2639406,,,,no,OSM
7823415084,The Crescent Hospital,hospital,13.0528771,80.2727865,,,,no,OSM
7823415085,Chennai Urology Clinic,clinic,13.0428357,80.2620778,,,,no,OSM
7823415086,Dr. Sridher,doctors,13.0383898,80.2639336,,,,no,OSM
7823415087,Syma Hospital,hospital,13.0546321,80.2774772,,,,no,OSM
7823415088,Sri Parthasarathy Hospital,hospital,13.0547617,80.2756509,,,,no,OSM
7823415089,Children's Clinic,clinic,13.0374881,80.2678508,,,,no,OSM
7823415090,Sreehareeyam Ayurveda,clinic,12.9787624,80.2580809,,,,no,OSM
7823415091,Ashwini Hospital,hospital,12.9890173,80.2599586,,,,no,OSM
7823415092,Vijayganga Speciality Care,clinic,13.042006,80.2665,,,,no,OSM
7823415093,Homeopathy Clinic,clinic,13.0554568,80.2771022,,,,no,OSM
7823415094,Jayam Polyclinic,clinic,12.9956803,80.2692643,,,,no,OSM
7823776192,Revathi Child Care Clinic,clinic,13.056806,80.199977,,,,no,OSM
7823776193,Aishwarya Clinic,clinic,13.0398827,80.1936068,,,,no,OSM
7823776194,Spn Orthopaedic Clinic,clinic,13.052893,80.20767,,,,no,OSM
7823776195,Clove Dental,dentist,13.0588744,80.2424194,,,,no,OSM
7823776196,R.S. Hospital,hospital,13.0549375,80.2068588,,,,no,OSM
7823776197,Arun Vijaya Hospitals,hospital,13.038873,80.192755,,,,no,OSM
7823776198,Dr. Jayarajah M,doctors,13.055132,80.198496,,,,no,OSM
7823776199,Pranic Health,clinic,13.0624604,80.24239,,,,no,OSM
7823776200,Lakshana Physiotherapy,clinic,13.051432,80.199068,,,,no,OSM
7823776201,R.K Dental Care,dentist,13.0510076,80.1988337,,,,no,OSM
7823776202,Dr. V Mahadevan,doctors,13.0549333,80.1927695,,,,no,OSM
7823776203,Prime Health Care Clinics,clinic,13.0522176,80.2056967,,,,no,OSM
7823776204,Arun Dental Clinic,dentist,13.0478238,80.1892231,,,,no,OSM
7823776205,Swathy Clinic,clinic,13.0488672,80.1938731,,,,no,OSM
7823776206,Jayanthi Skin and Bone Care Clinic,clinic,13.0463215,80.1862225,,,,no,OSM
7823776207,Anub Sivam Clinic,clinic,13.0385615,80.1959333,,,,no,OSM
7823776208,Dr. J. Sarojini Homoeopathic Clinic,clinic,13.0509757,80.2034981,,,,no,OSM
7823776209,C.M. Hospital,hospital,13.0553167,80.2012868,,,,no,OSM
7823776210,Shri Sai Skin and Eye Clinic,clinic,13.0580674,80.1990412,,,,no,OSM
7823776211,Pulmo Care,clinic,13.0489648,80.193165,,,,no,OSM
7823776212,Sucha Eye Cure,clinic,13.0393234,80.1931668,,,,no,OSM
7823776213,Shali Day & Night Hospital,hospital,13.051996,80.204702,,,,no,OSM
7823776214,Ponni Nursing Home,clinic,13.0554821,80.1995444,,,,no,OSM
7823776215,Koncept Hospitals,hospital,13.051051,80.243818,,,,no,OSM
7823776216,Sri Venkateswara Clinic,clinic,13.0484913,80.1895556,,,,no,OSM
7823776217,Diawin Multi Speciality Siddha Hospital,hospital,13.0520108,80.2076585,,,,no,OSM
7823776218,Rose Dental Clinic,dentist,13.041368,80.1959973,,,,no,OSM
7823776219,JKR Clinic,clinic,13.0510747,80.2007559,,,,no,OSM
7823776220,Skin Doctor,clinic,13.0567527,80.2462554,,,,no,OSM
7823776221,G G Hospital,hospital,13.0554543,80.2477343,,,,no,OSM
