latitude,longitude,distance_to_any_km,nearest_facility,distance_to_hospital_km,nearest_hospital,distance_to_clinic_km,nearest_clinic
12.963725809090908,80.29164715151515,3.5864635751791343,Ayurveda Hospital,3.5864635751791343,Ayurveda Hospital,3.6131874829663735,Dani Physio Clinic
12.963725809090908,80.29368142222222,3.8078922234726513,Ayurveda Hospital,3.8078922234726513,Ayurveda Hospital,3.821492655526102,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.29571569292929,4.016458071409595,Vethathiri Maharishi Siddha Clinic,4.029850965197976,Ayurveda Hospital,4.016458071409595,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.29774996363636,4.214546021719282,Vethathiri Maharishi Siddha Clinic,4.252256791925808,Ayurveda Hospital,4.214546021719282,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.29978423434343,4.415336261897428,Vethathiri Maharishi Siddha Clinic,4.475043044920264,Ayurveda Hospital,4.415336261897428,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.3018185050505,4.618476355758558,Vethathiri Maharishi Siddha Clinic,4.698155605121788,Ayurveda Hospital,4.618476355758558,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.30385277575758,4.823669432952561,Vethathiri Maharishi Siddha Clinic,4.921550094493556,Ayurveda Hospital,4.823669432952561,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.30588704646465,5.030664285633725,Vethathiri Maharishi Siddha Clinic,5.145189790662039,Ayurveda Hospital,5.030664285633725,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.30792131717172,5.239247361762799,Vethathiri Maharishi Siddha Clinic,5.369044052519425,Ayurveda Hospital,5.239247361762799,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.30995558787879,5.449236284780115,Vethathiri Maharishi Siddha Clinic,5.593087117191497,Ayurveda Hospital,5.449236284780115,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.31198985858586,5.660474597029203,Vethathiri Maharishi Siddha Clinic,5.817297170483423,Ayurveda Hospital,5.660474597029203,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.31402412929293,5.872827483122075,Vethathiri Maharishi Siddha Clinic,6.041655621234054,Ayurveda Hospital,5.872827483122075,Vethathiri Maharishi Siddha Clinic
12.963725809090908,80.3160584,6.086178278365906,Vethathiri Maharishi Siddha Clinic,6.266146529415156,Ayurveda Hospital,6.086178278365906,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.11466560000001,3.7182413551192157,"Lakshmi Nursing Home, Kanchipuram",3.764762624789482,Contonment Board General Hospital,3.7182413551192157,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.11669987070708,3.4932293721680208,"Lakshmi Nursing Home, Kanchipuram",3.54001835564803,Contonment Board General Hospital,3.4932293721680208,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.11873414141415,3.268381483986146,"Lakshmi Nursing Home, Kanchipuram",3.315472168826872,Contonment Board General Hospital,3.268381483986146,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.12076841212122,3.043734057007537,"Lakshmi Nursing Home, Kanchipuram",3.091167231458711,Contonment Board General Hospital,3.043734057007537,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.1228026828283,2.819335010485559,"Lakshmi Nursing Home, Kanchipuram",2.8671601647031566,Contonment Board General Hospital,2.819335010485559,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.12483695353536,2.595248774117212,"Lakshmi Nursing Home, Kanchipuram",2.643526692492912,Contonment Board General Hospital,2.595248774117212,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.12687122424244,2.371564020724349,"Lakshmi Nursing Home, Kanchipuram",2.420370373396258,Contonment Board General Hospital,2.371564020724349,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.1289054949495,2.148406157101018,"Lakshmi Nursing Home, Kanchipuram",2.197836554783849,Contonment Board General Hospital,2.148406157101018,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.13093976565658,1.9259583417049446,"Lakshmi Nursing Home, Kanchipuram",1.9761355483144138,Contonment Board General Hospital,1.9259583417049446,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.13297403636365,1.7044985945253326,"Lakshmi Nursing Home, Kanchipuram",1.7555828934352489,Contonment Board General Hospital,1.7044985945253326,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.13500830707072,1.4844691947384534,"Lakshmi Nursing Home, Kanchipuram",1.5366731248920684,Contonment Board General Hospital,1.4844691947384534,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.13704257777779,1.2666157776350349,"Lakshmi Nursing Home, Kanchipuram",1.3202237296937978,Contonment Board General Hospital,1.2666157776350349,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.13907684848486,1.0522906788613815,"Lakshmi Nursing Home, Kanchipuram",1.1076779797240808,Contonment Board General Hospital,1.0522906788613815,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.14111111919193,0.8441855389209239,"Lakshmi Nursing Home, Kanchipuram",0.9018002681996051,Contonment Board General Hospital,0.8441855389209239,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.143145389899,0.6383322031859892,Bawaa Medicals,0.708428081966831,Contonment Board General Hospital,0.648317963705355,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.14517966060608,0.42150596233429627,Bawaa Medicals,0.5411380392760232,Contonment Board General Hospital,0.47991306154435664,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.14721393131315,0.22405347036012546,Bawaa Medicals,0.43142069308479686,Contonment Board General Hospital,0.37769077015022373,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.1492482020202,0.1583225995084611,Bawaa Medicals,0.3606529655444649,Medforte Health Care,0.39663269621856634,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.15128247272727,0.31978983737266464,Bawaa Medicals,0.3851925449404525,Medforte Health Care,0.523753835499145,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.15331674343435,0.5186611981220113,Medforte Health Care,0.5186611981220113,Medforte Health Care,0.7026037797567656,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.15535101414142,0.7014121376444735,Medforte Health Care,0.7014121376444735,Medforte Health Care,0.9029504244945531,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.15738528484849,0.9040364715365401,Medforte Health Care,0.9040364715365401,Medforte Health Care,1.113247624518595,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.15941955555556,1.1157590705619074,Medforte Health Care,1.1157590705619074,Medforte Health Care,1.3287793212335897,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.16145382626263,1.332249252899801,Medforte Health Care,1.332249252899801,Medforte Health Care,1.5473597197218478,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.1634880969697,1.551512567400263,Medforte Health Care,1.551512567400263,Medforte Health Care,1.767858344589669,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.16552236767677,1.7725201912482949,Medforte Health Care,1.7725201912482949,Medforte Health Care,1.989637544249056,"Lakshmi Nursing Home, Kanchipuram"
12.966870545454546,80.16755663838384,1.7676473305395435,"UPHC, Nanganallur",1.972040510957997,Unnamed,1.9586750364358452,Government Mini Clinic
12.966870545454546,80.16959090909091,1.5734789823972657,"UPHC, Nanganallur",1.7485193768058602,Unnamed,1.7897699500420101,Government Mini Clinic
12.966870545454546,80.17162517979799,1.3890387098876218,"UPHC, Nanganallur",1.5257882067671127,Unnamed,1.6347716832719406,Government Mini Clinic
12.966870545454546,80.17365945050506,1.2187511533233648,"UPHC, Nanganallur",1.3042517776086113,Unnamed,1.4980032861854808,Government Mini Clinic
12.966870545454546,80.17569372121213,1.069398717281197,"UPHC, Nanganallur",1.0846424081302442,Unnamed,1.384876399196765,Government Mini Clinic
12.966870545454546,80.1777279919192,0.8667806620682103,Moovarasampet Primary Health Center (PHC),0.8684232921058136,Unnamed,1.301570145370532,Government Mini Clinic
12.966870545454546,80.17976226262627,0.6569768629996999,Moovarasampet Primary Health Center (PHC),0.6589402716993367,Unnamed,1.2540416469262532,Government Mini Clinic
12.966870545454546,80.18179653333334,0.4628843133413137,Moovarasampet Primary Health Center (PHC),0.4653804418983518,Unnamed,1.246390575930725,Government Mini Clinic
12.966870545454546,80.18383080404041,0.31502155988802616,Moovarasampet Primary Health Center (PHC),0.3182593853637406,Unnamed,1.2793325955160646,Government Mini Clinic
12.966870545454546,80.18586507474748,0.11589631298605263,Thirimoorthys Heart Care Hospital,0.11589631298605263,Thirimoorthys Heart Care Hospital,1.349899151332717,Government Mini Clinic
12.966870545454546,80.18789934545455,0.13286470192900077,Thirimoorthys Heart Care Hospital,0.13286470192900077,Thirimoorthys Heart Care Hospital,1.4526172772708166,Government Mini Clinic
12.966870545454546,80.18993361616162,0.32997434522117713,Sibi Hospital,0.32997434522117713,Sibi Hospital,1.5812335679202434,Government Mini Clinic
12.966870545454546,80.1919678868687,0.36573397594242546,Sibi Hospital,0.36573397594242546,Sibi Hospital,1.7299814002034757,Government Mini Clinic
12.966870545454546,80.19400215757577,0.5108551854010458,Sibi Hospital,0.5108551854010458,Sibi Hospital,1.5978926017988537,Ram Skin Clinic
12.966870545454546,80.19603642828284,0.3720854100747613,Apollo Pharmacy,0.7003699782126523,Sibi Hospital,1.448311202724889,Ram Skin Clinic
12.966870545454546,80.19807069898991,0.2904619687742196,Apollo Pharmacy,0.9068608487235635,Sibi Hospital,1.320713185984444,Ram Skin Clinic
12.966870545454546,80.20010496969698,0.3641732621365854,Apollo Pharmacy,0.7596710350016935,Sarswathi Hospital,1.2220043805009004,Ram Skin Clinic
12.966870545454546,80.20213924040405,0.514526743014081,Unnamed,0.541126911439714,Sarswathi Hospital,1.159585917011573,Ram Skin Clinic
12.966870545454546,80.20417351111112,0.3077695274623846,Unnamed,0.3329714609181931,Sarswathi Hospital,1.1394374482777558,Ram Skin Clinic
12.966870545454546,80.2062077818182,0.15927746193979736,Unnamed,0.17679100634890219,Sarswathi Hospital,1.1637565487597388,Ram Skin Clinic
12.966870545454546,80.20824205252526,0.2009220423550657,Unnamed,0.23232204523650699,Sarswathi Hospital,1.229908255790909,Ram Skin Clinic
12.966870545454546,80.21027632323234,0.2699185479053226,Unnamed,0.42311394696684457,Sarswathi Hospital,1.3316729092318675,Ram Skin Clinic
12.966870545454546,80.2123105939394,0.28556364229557746,Unnamed,0.6375034887518828,Sarswathi Hospital,1.2000328561848217,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.21434486464648,0.4388286359569905,Unnamed,0.8161599586518308,Sukrthi Nursing Home,1.0498109716992188,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.21637913535353,0.46644625501383336,Jayanthi Enterprise,1.0107176000987692,Sukrthi Nursing Home,0.9308387096128452,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.2184134060606,0.4175088160211281,Jayanthi Enterprise,1.026705395291436,Appasamy Krishna Hospital and Medical Research Centre,0.8562428025761936,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.22044767676768,0.48310301254729354,Jayanthi Enterprise,1.0001223288217371,Appasamy Krishna Hospital and Medical Research Centre,0.8379595319890657,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.22248194747475,0.6283286056243337,Jayanthi Enterprise,1.0240599509464445,Appasamy Krishna Hospital and Medical Research Centre,0.8795078306509496,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.22451621818182,0.811503887358545,Jayanthi Enterprise,1.0765504721390078,Athipathi Hospital and Research Centre,0.9732549911197185,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.22655048888889,1.0122320328799186,Jayanthi Enterprise,1.151796099675994,Athipathi Hospital and Research Centre,1.106006301040152,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.22858475959596,0.9993501226786562,Annai Pharmacy,1.2635826043567215,Athipathi Hospital and Research Centre,1.2655465241466104,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.23061903030303,0.7745546744626617,Annai Pharmacy,1.4032038866366932,Athipathi Hospital and Research Centre,1.4430174906262436,Aarthi Priyas Tooth Care Clinic
12.966870545454546,80.2326533010101,0.5509107245291498,Annai Pharmacy,1.242999227607213,London Harley Street Women And Fertility Centre,1.6317535173682933,Unnamed
12.966870545454546,80.23468757171717,0.330762325104414,Annai Pharmacy,1.0576035636588217,London Harley Street Women And Fertility Centre,1.8282724447840517,Unnamed
12.966870545454546,80.23672184242425,0.13280892911884878,Annai Pharmacy,0.8912558120615669,London Harley Street Women And Fertility Centre,2.030978613847886,Unnamed
12.966870545454546,80.23875611313132,0.16409295632749304,Unnamed,0.7566253721903896,London Harley Street Women And Fertility Centre,2.0773825316221335,Government Dispensary
12.966870545454546,80.24079038383839,0.23906245670868675,UCHC Perungudi,0.6713107451311805,Sri Lakshmi Multi Speciality Hospital Pvt Ltd,1.8600898775158639,S.S Nursing Home
12.966870545454546,80.24282465454546,0.14770847084285751,UCHC Perungudi,0.48225307027424313,Sri Lakshmi Multi Speciality Hospital Pvt Ltd,1.6367220442412491,S.S Nursing Home
12.966870545454546,80.24485892525253,0.2955191500276713,Bhadra Homeo,0.2955191500276713,Bhadra Homeo,1.4142549821059487,S.S Nursing Home
12.966870545454546,80.2468931959596,0.08383418733764994,Bhadra Homeo,0.08383418733764994,Bhadra Homeo,1.1931926354780262,S.S Nursing Home
12.966870545454546,80.24892746666667,0.17046460200640182,Bhadra Homeo,0.17046460200640182,Bhadra Homeo,0.9744914483670686,S.S Nursing Home
12.966870545454546,80.25096173737374,0.39169069014441726,Bhadra Homeo,0.39169069014441726,Bhadra Homeo,0.7601920199265891,S.S Nursing Home
12.966870545454546,80.25299600808081,0.4459142752879603,Shifa Medicals,0.48850209984640747,Happy Clinic Hospital,0.555413033712354,S.S Nursing Home
12.966870545454546,80.25503027878788,0.23390957450540362,Shifa Medicals,0.328342833245081,Happy Clinic Hospital,0.37604358193399634,S.S Nursing Home
12.966870545454546,80.25706454949496,0.11367164915563531,Shifa Medicals,0.2816329834541734,Happy Clinic Hospital,0.27688864123785806,S.S Nursing Home
12.966870545454546,80.25909882020203,0.16679121083413223,Dr. Aleem's Homoeo Clinic,0.3913549095554604,Happy Clinic Hospital,0.16679121083413223,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.2611330909091,0.27917859790969973,Dr. Aleem's Homoeo Clinic,0.42085280801983466,Ayurveda Hospital,0.27917859790969973,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.26316736161617,0.4799952892340032,Dr. Aleem's Homoeo Clinic,0.5286191407314286,Ayurveda Hospital,0.4799952892340032,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.26520163232324,0.6957677144819094,Ayurveda Hospital,0.6957677144819094,Ayurveda Hospital,0.6965512705332239,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.26723590303031,0.8894271390738525,Ayurveda Hospital,0.8894271390738525,Ayurveda Hospital,0.9177719073462832,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.26927017373738,1.0956285709878089,Ayurveda Hospital,1.0956285709878089,Ayurveda Hospital,1.1409470986792476,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.27130444444445,1.3084558464246818,Ayurveda Hospital,1.3084558464246818,Ayurveda Hospital,1.3651185650665256,Dr. Aleem's Homoeo Clinic
12.966870545454546,80.27333871515152,1.5251376479393344,Ayurveda Hospital,1.5251376479393344,Ayurveda Hospital,1.5794423609809964,Dani Physio Clinic
12.966870545454546,80.2753729858586,1.7442380556904762,Ayurveda Hospital,1.7442380556904762,Ayurveda Hospital,1.7869364262975467,Dani Physio Clinic
12.966870545454546,80.27740725656567,1.9649481803126085,Ayurveda Hospital,1.9649481803126085,Ayurveda Hospital,1.9984941376533591,Dani Physio Clinic
12.966870545454546,80.27944152727274,2.1867806735794657,Ayurveda Hospital,2.1867806735794657,Ayurveda Hospital,2.2129503499791054,Dani Physio Clinic
12.966870545454546,80.28147579797981,2.409425550626312,Ayurveda Hospital,2.409425550626312,Ayurveda Hospital,2.4295376291289967,Dani Physio Clinic
12.966870545454546,80.28351006868687,2.63267671017764,Ayurveda Hospital,2.63267671017764,Ayurveda Hospital,2.647733056383436,Dani Physio Clinic
12.966870545454546,80.28554433939394,2.856391997478166,Ayurveda Hospital,2.856391997478166,Ayurveda Hospital,2.867169508595886,Dani Physio Clinic
12.966870545454546,80.28757861010101,3.060482798432988,Vethathiri Maharishi Siddha Clinic,3.080470294099943,Ayurveda Hospital,3.060482798432988,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.28961288080808,3.253872164475967,Vethathiri Maharishi Siddha Clinic,3.3048377613814934,Ayurveda Hospital,3.253872164475967,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.29164715151515,3.451252898968256,Vethathiri Maharishi Siddha Clinic,3.529439251766753,Ayurveda Hospital,3.451252898968256,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.29368142222222,3.6519778872769804,Vethathiri Maharishi Siddha Clinic,3.7542327633497443,Ayurveda Hospital,3.6519778872769804,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.29571569292929,3.8555248426526028,Vethathiri Maharishi Siddha Clinic,3.9791857530821835,Ayurveda Hospital,3.8555248426526028,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.29774996363636,4.061469505254216,Vethathiri Maharishi Siddha Clinic,4.2042726220244475,Ayurveda Hospital,4.061469505254216,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.29978423434343,4.269464917123275,Vethathiri Maharishi Siddha Clinic,4.429472960716026,Ayurveda Hospital,4.269464917123275,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.3018185050505,4.479225404198917,Vethathiri Maharishi Siddha Clinic,4.654770300000038,Ayurveda Hospital,4.479225404198917,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.30385277575758,4.690514169184544,Vethathiri Maharishi Siddha Clinic,4.880151205488894,Ayurveda Hospital,4.690514169184544,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.30588704646465,4.903133643668177,Vethathiri Maharishi Siddha Clinic,5.10560461040199,Ayurveda Hospital,4.903133643668177,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.30792131717172,5.116917948400047,Vethathiri Maharishi Siddha Clinic,5.331121316732473,Ayurveda Hospital,5.116917948400047,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.30995558787879,5.331726967904892,Vethathiri Maharishi Siddha Clinic,5.521868187055361,Santosh Hospital Pvt Ltd,5.331726967904892,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.31198985858586,5.547441665897264,Vethathiri Maharishi Siddha Clinic,5.709019731019333,Santosh Hospital Pvt Ltd,5.547441665897264,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.31402412929293,5.763960358940201,Vethathiri Maharishi Siddha Clinic,5.898908179466167,Santosh Hospital Pvt Ltd,5.763960358940201,Vethathiri Maharishi Siddha Clinic
12.966870545454546,80.3160584,5.981195734046251,Vethathiri Maharishi Siddha Clinic,6.091277578391549,Santosh Hospital Pvt Ltd,5.981195734046251,Vethathiri Maharishi Siddha Clinic
12.970015281818181,80.11466560000001,3.6999391778216175,"Lakshmi Nursing Home, Kanchipuram",3.7425218031630063,Contonment Board General Hospital,3.6999391778216175,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.11669987070708,3.473741871705194,"Lakshmi Nursing Home, Kanchipuram",3.516356322169821,Contonment Board General Hospital,3.473741871705194,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.11873414141415,3.2475450219394975,"Lakshmi Nursing Home, Kanchipuram",3.290195667191277,Contonment Board General Hospital,3.2475450219394975,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.12076841212122,3.0213487310219724,"Lakshmi Nursing Home, Kanchipuram",3.064040906871643,Contonment Board General Hospital,3.0213487310219724,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.1228026828283,2.7951531346261027,"Lakshmi Nursing Home, Kanchipuram",2.8378934504662645,Contonment Board General Hospital,2.7951531346261027,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.12483695353536,2.568958416210238,"Lakshmi Nursing Home, Kanchipuram",2.6117551952779197,Contonment Board General Hospital,2.568958416210238,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.12687122424244,2.3427648300789317,"Lakshmi Nursing Home, Kanchipuram",2.385628757907028,Contonment Board General Hospital,2.3427648300789317,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.1289054949495,2.1165727392485447,"Lakshmi Nursing Home, Kanchipuram",2.159517850744195,Contonment Board General Hospital,2.1165727392485447,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.13093976565658,1.8903826804759356,"Lakshmi Nursing Home, Kanchipuram",1.933427922486535,Contonment Board General Hospital,1.8903826804759356,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.13297403636365,1.6641954823275293,"Lakshmi Nursing Home, Kanchipuram",1.7073673072485513,Contonment Board General Hospital,1.6641954823275293,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.13500830707072,1.4380124946564117,"Lakshmi Nursing Home, Kanchipuram",1.4813494249852879,Contonment Board General Hospital,1.4380124946564117,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.13704257777779,1.2118360750590518,"Lakshmi Nursing Home, Kanchipuram",1.2553973564514507,Contonment Board General Hospital,1.2118360750590518,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.13907684848486,0.9856707449646005,"Lakshmi Nursing Home, Kanchipuram",1.029554434162813,Contonment Board General Hospital,0.9856707449646005,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.14111111919193,0.7595264108533253,"Lakshmi Nursing Home, Kanchipuram",0.8039126506428224,Contonment Board General Hospital,0.7595264108533253,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.143145389899,0.5334297767500251,"Lakshmi Nursing Home, Kanchipuram",0.5787073297081107,Contonment Board General Hospital,0.5334297767500251,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.14517966060608,0.30748608310198555,"Lakshmi Nursing Home, Kanchipuram",0.35477063532680864,Contonment Board General Hospital,0.30748608310198555,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.14721393131315,0.08295458105007132,"Lakshmi Nursing Home, Kanchipuram",0.1384039037038159,Contonment Board General Hospital,0.08295458105007132,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.1492482020202,0.0727317049189795,Medforte Health Care,0.0727317049189795,Medforte Health Care,0.14679455156828272,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.15128247272727,0.15359894538084248,Medforte Health Care,0.15359894538084248,Medforte Health Care,0.3722220101775138,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.15331674343435,0.37977464078287887,Medforte Health Care,0.37977464078287887,Medforte Health Care,0.5982334126317396,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.15535101414142,0.6059689151923509,Medforte Health Care,0.6059689151923509,Medforte Health Care,0.8243485996563696,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.15738528484849,0.832166618660375,Medforte Health Care,0.832166618660375,Medforte Health Care,1.0505005560002423,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.15941955555556,1.0583655525788696,Medforte Health Care,1.0583655525788696,Medforte Health Care,1.2766697416319237,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.16145382626263,1.2845650669376318,Medforte Health Care,1.2845650669376318,Medforte Health Care,1.5028483778738957,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.1634880969697,1.5107649010171504,Medforte Health Care,1.5107649010171504,Medforte Health Care,1.7290327559638217,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.16552236767677,1.7369649299071344,Medforte Health Care,1.7369649299071344,Medforte Health Care,1.9552208832113926,"Lakshmi Nursing Home, Kanchipuram"
12.970015281818181,80.16755663838384,1.6275385882176843,"UPHC, Nanganallur",1.883383065737968,K.F. Hospital,1.7573896885084772,Government Mini Clinic
12.970015281818181,80.16959090909091,1.414263369751184,"UPHC, Nanganallur",1.6625559538081942,K.F. Hospital,1.5669355739762707,Government Mini Clinic
12.970015281818181,80.17162517979799,1.2057086333523153,"UPHC, Nanganallur",1.4433939979837713,K.F. Hospital,1.3872595558678766,Government Mini Clinic
12.970015281818181,80.17365945050506,1.004817965952575,"UPHC, Nanganallur",1.226789946946642,K.F. Hospital,1.2231207889417397,Government Mini Clinic
12.970015281818181,80.17569372121213,0.8172627407980304,"UPHC, Nanganallur",1.0143837149112502,K.F. Hospital,1.0816160409180153,Government Mini Clinic
12.970015281818181,80.1777279919192,0.654607544205166,"UPHC, Nanganallur",0.8094865501433146,K.F. Hospital,0.9726743865440438,Government Mini Clinic
12.970015281818181,80.17976226262627,0.5398491391137903,"UPHC, Nanganallur",0.5976559723710699,Unnamed,0.9080919948686224,Government Mini Clinic
12.970015281818181,80.18179653333334,0.3735897955580676,Unnamed,0.3735897955580676,Unnamed,0.8974965663933697,Government Mini Clinic
12.970015281818181,80.18383080404041,0.15581853553322686,Unnamed,0.15581853553322686,Unnamed,0.9427101934681913,Government Mini Clinic
12.970015281818181,80.18586507474748,0.10640913177116122,Unnamed,0.10640913177116122,Unnamed,1.0364546963991015,Government Mini Clinic
12.970015281818181,80.18789934545455,0.0951557441883844,MedPlus,0.28539416455820804,Sibi Hospital,1.167093643691304,Government Mini Clinic
12.970015281818181,80.18993361616162,0.06320360101465627,Sibi Hospital,0.06320360101465627,Sibi Hospital,1.3237485468308348,Government Mini Clinic
12.970015281818181,80.1919678868687,0.16992047503385202,Sibi Hospital,0.16992047503385202,Sibi Hospital,1.4982811031208203,Government Mini Clinic
12.970015281818181,80.19400215757577,0.38729065406713353,Sri Krishna Medicals,0.3950754954792971,Sibi Hospital,1.3706557190012485,Ram Skin Clinic
12.970015281818181,80.19603642828284,0.5759598135827999,Unnamed,0.62099092832236,Sibi Hospital,1.1929131037446667,Ram Skin Clinic
12.970015281818181,80.19807069898991,0.6330131924275354,Unnamed,0.8470585727236916,Sibi Hospital,1.0342725234581551,Ram Skin Clinic
12.970015281818181,80.20010496969698,0.6767453097212699,Apollo Pharmacy,0.9027346483495519,Sarswathi Hospital,0.9048375760934715,Ram Skin Clinic
12.970015281818181,80.20213924040405,0.6938566158044565,Sukrthi Nursing Home,0.6938566158044565,Sukrthi Nursing Home,0.8185815976913297,Ram Skin Clinic
12.970015281818181,80.20417351111112,0.47209061896468635,Sukrthi Nursing Home,0.47209061896468635,Sukrthi Nursing Home,0.7897810023576428,Ram Skin Clinic
12.970015281818181,80.2062077818182,0.2581385449171385,Sukrthi Nursing Home,0.2581385449171385,Sukrthi Nursing Home,0.8244790099987374,Ram Skin Clinic
12.970015281818181,80.20824205252526,0.11284888509014782,Sukrthi Nursing Home,0.11284888509014782,Sukrthi Nursing Home,0.915483834270139,Ram Skin Clinic
12.970015281818181,80.21027632323234,0.24732092511191484,Sukrthi Nursing Home,0.24732092511191484,Sukrthi Nursing Home,1.0482314011368792,Ram Skin Clinic
12.970015281818181,80.2123105939394,0.4603627002357049,Sukrthi Nursing Home,0.4603627002357049,Sukrthi Nursing Home,0.9885103136086919,Aarthi Priyas Tooth Care Clinic
12.970015281818181,80.21434486464648,0.44012198185415363,Jayanthi Enterprise,0.6819335731392574,Sukrthi Nursing Home,0.7994853722787623,Aarthi Priyas Tooth Care Clinic
12.970015281818181,80.21637913535353,0.2193523533345846,Jayanthi Enterprise,0.7957269916548263,Appasamy Krishna Hospital and Medical Research Centre,0.6352436442038284,Aarthi Priyas Tooth Care Clinic
